order_id,customer_id,order_date,category,product_price,quantity,discount_pct,shipping_cost,country,payment_method,customer_age,is_member,return_flag,rating,delivery_days,revenue
ORD100211,CUST2059,2022-11-16,Clothing,6.14,6,0,5.78,France,PayPal,50.0,1,0,1.0,9.0,36.84
ORD100212,CUST7668,2023-02-13,Clothing,105.12,6,5,4.54,France,Bank Transfer,70.0,1,0,3.0,3.0,599.18
ORD100213,CUST6279,2023-11-19,Clothing,21.66,6,0,10.86,India,PayPal,49.0,0,0,5.0,2.0,129.96
ORD100214,CUST2722,2023-10-28,Electronics,7.55,5,5,10.73,Australia,Credit Card,42.0,1,0,4.0,13.0,35.86
ORD100215,CUST4314,2023-01-18,Home & Garden,66.36,2,15,9.04,USA,Debit Card,27.0,1,0,,7.0,112.81
ORD100216,CUST4157,2023-03-25,Books,100.94,5,0,12.77,USA,Bank Transfer,56.0,1,0,5.0,5.0,504.7
ORD100217,CUST6915,2023-06-14,Clothing,19.58,3,0,7.81,Australia,Debit Card,38.0,1,0,5.0,6.0,58.74
ORD100218,CUST3625,2023-04-08,Home & Garden,78.63,2,0,10.11,India,Bank Transfer,39.0,1,0,4.0,9.0,157.26
ORD100219,CUST3729,2022-05-04,Beauty,2.13,4,0,10.44,UK,Credit Card,29.0,1,0,3.0,11.0,8.52
ORD100220,CUST7700,2022-09-11,Sports,6.79,9,15,5.97,Germany,Debit Card,45.0,1,0,5.0,1.0,51.94
ORD100221,CUST2597,2022-08-19,Home & Garden,156.16,7,5,2.49,UK,Debit Card,63.0,1,0,3.0,13.0,1038.46
ORD100222,CUST4060,2022-03-07,Clothing,25.32,9,10,1.86,Australia,Crypto,18.0,1,0,4.0,8.0,205.09
ORD100223,CUST3693,2022-12-13,Beauty,3.54,3,10,14.46,USA,Debit Card,74.0,1,0,,11.0,9.56
ORD100224,CUST5891,2022-01-22,Home & Garden,14.32,2,0,2.92,India,Crypto,59.0,1,0,5.0,3.0,28.64
ORD100225,CUST6147,2023-08-26,Electronics,10.93,9,0,13.04,Mexico,Credit Card,55.0,1,1,1.0,11.0,98.37
ORD100226,CUST6739,2023-07-22,Clothing,27.14,6,25,15.44,UK,Debit Card,,1,0,2.0,9.0,122.13
ORD100227,CUST4627,2022-08-24,Books,21.22,4,5,4.55,Canada,Crypto,39.0,0,0,3.0,1.0,80.64
ORD100228,CUST2363,2023-08-26,Electronics,41.05,4,5,9.28,USA,Debit Card,62.0,1,0,4.0,9.0,155.99
ORD100229,CUST8965,2022-08-14,Food,30.47,6,15,6.29,Mexico,Credit Card,20.0,1,0,5.0,7.0,155.4
ORD100230,CUST2981,2022-01-08,Electronics,169.3,7,0,5.9,Mexico,Debit Card,22.0,1,0,4.0,7.0,1185.1
ORD100231,CUST6450,2022-03-14,Books,55.12,5,20,16.85,India,Debit Card,63.0,1,0,5.0,2.0,220.48
ORD100232,CUST2663,2023-12-26,Clothing,57.35,8,10,12.36,Canada,PayPal,20.0,1,1,5.0,5.0,412.92
ORD100233,CUST2529,2023-10-09,Home & Garden,134.05,1,0,7.33,Canada,PayPal,55.0,1,0,4.0,8.0,134.05
ORD100234,CUST3038,2022-03-02,Beauty,20.77,1,0,12.07,Brazil,Crypto,45.0,0,0,4.0,1.0,20.77
ORD100235,CUST8515,2022-08-23,Clothing,7.28,4,0,15.33,Brazil,Debit Card,66.0,0,0,5.0,1.0,29.12
ORD100236,CUST6592,2022-03-11,Home & Garden,140.94,8,0,6.03,Brazil,Debit Card,30.0,0,0,5.0,10.0,1127.52
ORD100237,CUST4302,2022-02-02,Electronics,38.98,8,0,12.26,Germany,Debit Card,35.0,1,0,5.0,6.0,311.84
ORD100238,CUST3237,2022-12-05,Electronics,39.14,6,0,3.38,Brazil,Debit Card,62.0,0,0,5.0,7.0,234.84
ORD100239,CUST8392,2022-03-14,Electronics,15.49,5,0,4.61,Canada,PayPal,61.0,1,0,1.0,14.0,77.45
ORD100240,CUST6504,2023-06-11,Sports,15.8,2,10,9.52,USA,Debit Card,33.0,1,0,5.0,6.0,28.44
ORD100241,CUST6496,2022-09-01,Electronics,91.48,5,0,8.06,France,Crypto,34.0,1,0,5.0,,457.4
ORD100242,CUST2306,2022-10-13,Electronics,107.94,5,0,7.6,Canada,Debit Card,20.0,0,0,5.0,4.0,539.7
ORD100243,CUST5029,2023-11-17,Clothing,84.82,2,10,11.84,Brazil,PayPal,32.0,0,0,5.0,4.0,152.68
ORD100244,CUST7776,2023-05-13,Sports,85.76,8,15,7.3,Mexico,Crypto,34.0,1,0,5.0,11.0,583.17
ORD100245,CUST3675,2022-08-08,Sports,65.55,5,25,13.01,UK,PayPal,59.0,0,0,4.0,1.0,245.81
ORD100246,CUST6068,2023-07-07,Electronics,38.78,5,5,11.35,Australia,Crypto,65.0,1,0,4.0,1.0,184.2
ORD100247,CUST6864,2022-05-16,Electronics,26.83,1,0,8.42,France,Crypto,50.0,1,0,1.0,11.0,26.83
ORD100248,CUST2282,2023-08-08,Toys,141.51,1,10,6.83,Germany,Debit Card,21.0,0,0,5.0,7.0,127.36
ORD100249,CUST8526,2023-08-14,Clothing,21.15,1,30,8.03,Japan,Bank Transfer,45.0,0,0,4.0,14.0,14.8
ORD100250,CUST1709,2023-04-30,Beauty,51.62,8,20,2.43,Canada,PayPal,65.0,1,0,5.0,7.0,330.37
ORD100251,CUST6575,2022-09-06,Beauty,12.62,2,15,6.65,UK,Crypto,58.0,1,0,5.0,13.0,21.45
ORD100252,CUST6530,2023-04-30,Books,15.01,8,15,2.51,Germany,Crypto,25.0,1,0,5.0,1.0,102.07
ORD100253,CUST5744,2023-02-21,Electronics,24.94,6,15,10.21,Japan,PayPal,59.0,1,0,3.0,11.0,127.19
ORD100254,CUST5413,2022-07-14,Beauty,12.62,5,0,1.16,Brazil,PayPal,56.0,0,0,3.0,4.0,63.1
ORD100255,CUST4748,2022-04-07,Books,86.26,6,5,0.45,Australia,Credit Card,48.0,1,0,5.0,7.0,491.68
ORD100256,CUST8392,2022-04-10,Home & Garden,6.57,4,10,7.68,Brazil,PayPal,50.0,0,0,4.0,1.0,23.65
ORD100257,CUST8986,2023-11-06,Clothing,37.3,3,0,11.15,USA,Bank Transfer,19.0,1,1,4.0,10.0,111.9
ORD100258,CUST6353,2023-03-18,Clothing,38.82,4,25,7.74,UK,Bank Transfer,70.0,0,0,3.0,7.0,116.46
ORD100259,CUST5779,2022-12-29,Electronics,3.77,9,0,13.94,Australia,Bank Transfer,21.0,0,1,4.0,6.0,33.93
ORD100260,CUST1663,2023-03-10,Home & Garden,19.51,8,0,8.64,Canada,Credit Card,66.0,0,0,,12.0,156.08
ORD100261,CUST2998,2023-02-25,Home & Garden,45.01,8,0,19.48,USA,Credit Card,23.0,1,1,,14.0,360.08
ORD100262,CUST8994,2023-04-24,Clothing,55.39,1,5,9.08,France,Credit Card,50.0,1,1,4.0,3.0,52.62
ORD100263,CUST4445,2022-02-25,Home & Garden,25.92,5,5,20.31,Brazil,Crypto,43.0,1,1,2.0,11.0,123.12
ORD100264,CUST4743,2023-11-21,Clothing,74.61,6,0,8.08,Japan,Debit Card,68.0,0,0,5.0,5.0,447.66
ORD100265,CUST6727,2023-11-01,Sports,29.04,9,15,11.54,USA,Credit Card,43.0,0,0,5.0,13.0,222.16
ORD100266,CUST2495,2023-10-24,Toys,33.66,6,0,8.8,UK,Debit Card,68.0,1,1,4.0,1.0,201.96
ORD100267,CUST4304,2022-04-11,Electronics,44.79,1,10,9.89,Germany,Debit Card,18.0,1,0,3.0,11.0,40.31
ORD100268,CUST4763,2022-03-04,Clothing,100.73,1,5,4.76,India,Debit Card,29.0,1,0,4.0,10.0,95.69
ORD100269,CUST6232,2023-02-17,Electronics,14.72,7,25,10.69,Canada,Bank Transfer,54.0,1,0,5.0,7.0,77.28
ORD100270,CUST2853,2022-12-14,Sports,18.46,3,20,1.75,UK,Credit Card,57.0,1,0,4.0,11.0,44.3
ORD100271,CUST6616,2022-04-22,Books,14.84,7,0,7.57,Germany,PayPal,61.0,1,0,5.0,14.0,103.88
ORD100272,CUST7585,2022-09-12,Toys,22.23,5,5,5.25,Brazil,PayPal,73.0,1,0,,9.0,105.59
ORD100273,CUST5659,2022-07-16,Clothing,183.37,1,30,6.03,France,Bank Transfer,61.0,1,0,5.0,7.0,128.36
ORD100274,CUST2291,2022-07-14,Toys,65.84,8,0,12.94,Mexico,Crypto,48.0,1,0,4.0,1.0,526.72
ORD100275,CUST4581,2023-07-04,Electronics,8.52,9,0,9.98,Japan,Crypto,46.0,1,0,5.0,4.0,76.68
ORD100276,CUST8974,2023-04-05,Sports,16.11,6,15,1.42,Australia,Credit Card,34.0,1,0,3.0,11.0,82.16
ORD100277,CUST4457,2022-05-24,Electronics,51.8,2,5,12.42,Brazil,PayPal,27.0,1,0,4.0,5.0,98.42
ORD100278,CUST8554,2023-03-09,Beauty,11.16,9,25,8.06,Mexico,Debit Card,21.0,1,0,4.0,6.0,75.33
ORD100279,CUST8280,2022-07-07,Home & Garden,13.87,2,10,12.4,Australia,Credit Card,19.0,1,0,3.0,2.0,24.97
ORD100280,CUST2636,2022-10-13,Sports,166.33,6,5,8.66,UK,Crypto,45.0,1,0,5.0,14.0,948.08
ORD100281,CUST4696,2023-04-19,Beauty,15.86,4,25,1.52,Mexico,Credit Card,56.0,1,0,4.0,5.0,47.58
ORD100282,CUST3999,2022-09-13,Electronics,104.13,6,0,15.08,Brazil,PayPal,23.0,1,0,4.0,5.0,624.78
ORD100283,CUST4152,2022-03-19,Electronics,149.36,4,10,12.05,India,Debit Card,50.0,1,0,2.0,9.0,537.7
ORD100284,CUST1698,2023-03-30,Beauty,13.73,3,20,8.52,France,Debit Card,35.0,0,0,3.0,3.0,32.95
ORD100285,CUST3160,2023-07-18,Clothing,11.38,8,10,2.37,Australia,Crypto,23.0,1,0,3.0,11.0,81.94
ORD100286,CUST5097,2022-04-11,Electronics,23.78,5,0,10.04,Japan,Crypto,,1,0,4.0,13.0,118.9
ORD100287,CUST5737,2022-02-21,Home & Garden,8.97,1,10,9.45,USA,Bank Transfer,65.0,0,0,4.0,9.0,8.07
ORD100288,CUST7363,2023-10-30,Home & Garden,38.29,8,5,2.74,Japan,PayPal,57.0,1,0,2.0,9.0,291.0
ORD100289,CUST6685,2023-07-08,Electronics,25.87,3,30,7.64,Mexico,Crypto,38.0,1,1,5.0,7.0,54.33
ORD100290,CUST1854,2022-01-16,Clothing,51.04,4,0,1.31,France,PayPal,18.0,1,0,5.0,9.0,204.16
ORD100291,CUST6855,2022-04-06,Electronics,177.03,9,15,1.24,USA,Bank Transfer,30.0,1,0,4.0,3.0,1354.28
ORD100292,CUST8392,2022-08-31,Clothing,88.32,3,0,2.39,Brazil,Credit Card,47.0,0,0,4.0,9.0,264.96
ORD100293,CUST7528,2022-06-20,Beauty,59.57,5,10,8.29,Brazil,Bank Transfer,21.0,0,0,4.0,10.0,268.07
ORD100294,CUST4474,2023-02-21,Food,3.13,8,5,3.67,Japan,PayPal,23.0,0,1,2.0,7.0,23.79
ORD100295,CUST6757,2023-05-13,Sports,56.38,6,25,13.26,Mexico,Crypto,61.0,1,0,2.0,2.0,253.71
ORD100296,CUST6249,2023-05-08,Electronics,261.69,3,5,4.2,USA,Bank Transfer,69.0,0,0,5.0,8.0,745.82
ORD100297,CUST6172,2022-08-07,Toys,0.89,8,20,6.11,UK,Debit Card,69.0,1,0,1.0,7.0,5.7
ORD100298,CUST2707,2023-02-15,Home & Garden,75.74,5,10,13.47,Australia,PayPal,49.0,0,0,4.0,7.0,340.83
ORD100299,CUST3777,2022-03-02,Electronics,27.35,6,5,5.73,Canada,Crypto,70.0,0,1,5.0,10.0,155.9
ORD100300,CUST6791,2022-06-18,Toys,11.94,3,0,8.08,Germany,Credit Card,35.0,0,0,4.0,1.0,35.82
ORD100301,CUST2733,2023-01-24,Books,86.6,8,0,12.91,Germany,Crypto,41.0,0,0,,2.0,692.8
ORD100302,CUST6535,2022-01-03,Books,257.66,4,0,17.65,Japan,PayPal,51.0,1,0,4.0,14.0,1030.64
ORD100303,CUST7390,2023-02-04,Sports,83.95,9,0,12.47,USA,Debit Card,57.0,1,0,5.0,14.0,755.55
ORD100304,CUST5931,2022-09-29,Electronics,21.21,5,0,10.25,France,Crypto,26.0,1,0,4.0,12.0,106.05
ORD100305,CUST4510,2023-04-11,Electronics,10.67,1,10,18.81,India,Crypto,66.0,1,0,2.0,2.0,9.6
ORD100306,CUST1202,2022-10-20,Sports,39.39,9,30,1.51,Canada,PayPal,53.0,1,0,5.0,10.0,248.16
ORD100307,CUST4255,2023-03-10,Electronics,94.42,8,15,18.4,Japan,PayPal,64.0,1,0,5.0,12.0,642.06
ORD100308,CUST5218,2023-12-15,Clothing,20.81,5,0,9.14,Mexico,Debit Card,54.0,0,0,3.0,3.0,104.05
ORD100309,CUST5496,2023-07-24,Books,23.37,3,10,10.15,Brazil,Crypto,68.0,1,0,3.0,4.0,63.1
ORD100310,CUST1766,2023-11-09,Books,978.87,9,5,2.43,USA,Debit Card,62.0,1,0,5.0,2.0,8369.34
ORD100311,CUST5389,2023-05-14,Home & Garden,120.83,7,10,1.75,Brazil,PayPal,22.0,1,0,5.0,8.0,761.23
ORD100312,CUST3327,2022-06-08,Books,131.65,8,10,5.54,Mexico,Debit Card,37.0,1,0,4.0,8.0,947.88
ORD100313,CUST3931,2022-07-14,Beauty,5.74,3,0,7.77,Mexico,PayPal,48.0,1,1,2.0,5.0,17.22
ORD100314,CUST8777,2022-10-31,Sports,14.17,6,25,7.92,Canada,Credit Card,,1,0,3.0,8.0,63.76
ORD100315,CUST1197,2022-08-11,Electronics,36.22,4,10,9.23,Australia,Debit Card,52.0,1,0,5.0,2.0,130.39
ORD100316,CUST8125,2022-03-01,Clothing,9.96,3,15,5.18,USA,Crypto,28.0,1,1,3.0,2.0,25.4
ORD100317,CUST2930,2023-08-17,Clothing,225.99,4,0,10.27,Canada,Crypto,48.0,0,0,4.0,5.0,903.96
ORD100318,CUST4582,2023-07-10,Electronics,179.9,2,0,0.18,France,Crypto,53.0,1,0,4.0,6.0,359.8
ORD100319,CUST7895,2022-03-04,Clothing,17.46,5,10,15.22,Japan,Crypto,70.0,0,0,5.0,7.0,78.57
ORD100320,CUST7287,2022-11-18,Electronics,281.66,8,25,5.1,France,Credit Card,18.0,1,0,4.0,8.0,1689.96
ORD100321,CUST1608,2022-02-28,Home & Garden,32.95,5,10,8.83,Australia,Crypto,74.0,1,0,1.0,8.0,148.28
ORD100322,CUST4272,2022-02-21,Toys,740.46,2,0,6.21,Mexico,Debit Card,69.0,0,1,2.0,6.0,1480.92
ORD100323,CUST2147,2023-08-22,Electronics,39.39,7,10,7.88,Germany,PayPal,64.0,1,0,4.0,13.0,248.16
ORD100324,CUST5282,2023-05-04,Books,66.12,8,5,9.43,Japan,PayPal,69.0,0,0,2.0,3.0,502.51
ORD100325,CUST4397,2023-05-30,Sports,177.66,4,0,26.17,Brazil,PayPal,69.0,0,0,4.0,10.0,710.64
ORD100326,CUST3511,2023-06-28,Electronics,153.42,3,25,0.94,Japan,PayPal,35.0,1,0,4.0,14.0,345.2
ORD100327,CUST8516,2022-06-11,Toys,61.12,8,15,3.46,Mexico,Debit Card,19.0,0,0,4.0,13.0,415.62
ORD100328,CUST2794,2022-02-28,Home & Garden,27.96,2,5,1.8,Australia,Crypto,18.0,1,0,4.0,2.0,53.12
ORD100329,CUST1659,2023-06-05,Clothing,61.37,7,5,9.51,Brazil,Bank Transfer,42.0,1,0,5.0,10.0,408.11
ORD100330,CUST3811,2022-03-24,Books,12.44,8,0,9.94,USA,Crypto,20.0,1,0,5.0,12.0,99.52
ORD100331,CUST8098,2022-07-10,Clothing,39.75,5,0,14.97,USA,Bank Transfer,41.0,1,0,5.0,5.0,198.75
ORD100332,CUST7051,2022-03-12,Sports,8.75,7,5,8.25,Mexico,Credit Card,64.0,1,0,5.0,9.0,58.19
ORD100333,CUST7546,2023-09-02,Electronics,3.91,9,0,14.43,France,PayPal,36.0,0,0,5.0,8.0,35.19
ORD100334,CUST2369,2022-03-11,Beauty,35.18,8,0,13.59,USA,Credit Card,61.0,0,0,4.0,2.0,281.44
ORD100335,CUST2986,2023-11-23,Clothing,150.62,5,5,7.38,India,PayPal,28.0,1,0,4.0,1.0,715.44
ORD100336,CUST6630,2022-08-29,Sports,100.58,4,10,4.56,France,Bank Transfer,60.0,1,0,4.0,9.0,362.09
ORD100337,CUST1146,2023-02-18,Electronics,30.02,3,15,7.31,USA,PayPal,37.0,1,1,4.0,7.0,76.55
ORD100338,CUST4219,2022-05-03,Sports,269.45,6,0,4.68,USA,PayPal,67.0,1,0,4.0,8.0,1616.7
ORD100339,CUST3911,2023-08-07,Books,16.73,4,0,8.38,Australia,Crypto,50.0,1,0,4.0,4.0,66.92
ORD100340,CUST2734,2022-09-10,Home & Garden,3.32,4,0,4.04,Australia,Crypto,27.0,1,0,1.0,,13.28
ORD100341,CUST2843,2023-08-16,Sports,2.41,7,5,9.72,Australia,Crypto,26.0,1,0,4.0,4.0,16.03
ORD100342,CUST1488,2023-09-01,Home & Garden,8.03,5,5,0.15,Japan,Credit Card,37.0,1,0,4.0,11.0,38.14
ORD100343,CUST3976,2022-02-10,Beauty,88.23,1,0,9.9,India,Debit Card,67.0,0,0,4.0,8.0,88.23
ORD100344,CUST2959,2023-09-27,Home & Garden,15.46,5,15,11.46,India,Bank Transfer,,1,0,4.0,2.0,65.71
ORD100345,CUST6759,2022-03-25,Beauty,57.58,6,10,10.87,USA,Credit Card,22.0,0,0,5.0,11.0,310.93
ORD100346,CUST7694,2023-03-06,Books,238.78,1,20,5.01,Brazil,Crypto,67.0,0,1,3.0,8.0,191.02
ORD100347,CUST3385,2023-11-05,Clothing,8.85,3,0,9.09,Australia,Crypto,39.0,0,0,5.0,1.0,26.55
ORD100348,CUST3919,2023-08-21,Electronics,58.8,6,5,10.11,Canada,Debit Card,28.0,0,0,4.0,4.0,335.16
ORD100349,CUST5736,2023-08-02,Clothing,63.23,7,10,22.33,Australia,Credit Card,74.0,1,0,5.0,11.0,398.35
ORD100350,CUST2802,2023-06-20,Beauty,11.79,7,0,8.82,Japan,Crypto,,1,0,4.0,9.0,82.53
ORD100351,CUST7616,2022-11-20,Electronics,168.18,7,30,0.64,France,PayPal,42.0,0,0,5.0,6.0,824.08
ORD100352,CUST7065,2022-09-25,Home & Garden,23.45,9,15,0.45,India,Bank Transfer,65.0,0,0,5.0,12.0,179.39
ORD100353,CUST7294,2022-07-29,Books,20.89,2,0,6.86,Germany,Credit Card,19.0,1,0,2.0,12.0,41.78
ORD100354,CUST6534,2023-11-17,Clothing,417.35,3,10,3.71,UK,PayPal,54.0,1,1,5.0,14.0,1126.85
ORD100355,CUST5061,2022-11-18,Sports,62.01,7,0,12.1,Germany,Credit Card,36.0,0,0,5.0,3.0,434.07
ORD100356,CUST4369,2022-09-02,Electronics,100.52,6,20,16.23,India,Credit Card,38.0,1,0,4.0,4.0,482.5
ORD100357,CUST6730,2022-09-29,Electronics,168.32,1,0,4.06,Australia,Crypto,26.0,1,0,5.0,1.0,168.32
ORD100358,CUST1262,2023-02-10,Books,15.17,7,25,6.36,Germany,Debit Card,46.0,1,0,5.0,7.0,79.64
ORD100359,CUST6883,2022-05-15,Electronics,148.38,2,20,14.44,France,PayPal,42.0,1,0,3.0,11.0,237.41
ORD100360,CUST7287,2023-11-19,Clothing,18.13,4,5,12.2,USA,Crypto,61.0,0,0,1.0,5.0,68.89
ORD100361,CUST7489,2023-10-23,Beauty,17.23,7,10,3.84,India,Bank Transfer,66.0,0,0,1.0,6.0,108.55
ORD100362,CUST1623,2022-11-04,Clothing,23.89,4,0,9.89,Canada,Crypto,57.0,1,0,4.0,3.0,95.56
ORD100363,CUST2016,2023-04-14,Food,15.7,6,0,14.02,USA,Credit Card,52.0,1,1,3.0,2.0,94.2
ORD100364,CUST4643,2022-11-20,Food,88.82,9,0,8.16,France,PayPal,25.0,1,0,4.0,7.0,799.38
ORD100365,CUST5976,2022-03-16,Clothing,45.63,5,5,11.28,France,Bank Transfer,41.0,0,0,5.0,4.0,216.74
ORD100366,CUST3049,2022-01-10,Electronics,18.37,3,0,14.35,India,Crypto,74.0,0,0,4.0,9.0,55.11
ORD100367,CUST8040,2023-04-15,Sports,74.4,6,0,7.61,Australia,Credit Card,48.0,1,0,4.0,4.0,446.4
ORD100368,CUST6423,2023-09-29,Home & Garden,23.8,4,5,8.46,Mexico,Bank Transfer,65.0,1,0,1.0,1.0,90.44
ORD100369,CUST7397,2023-07-31,Electronics,22.34,9,20,13.13,Mexico,Credit Card,27.0,1,0,5.0,12.0,160.85
ORD100370,CUST4723,2022-04-13,Sports,35.11,2,5,11.58,France,Crypto,67.0,1,0,5.0,11.0,66.71
ORD100371,CUST5548,2022-03-17,Electronics,57.75,5,20,14.81,Canada,Crypto,44.0,0,0,5.0,11.0,231.0
ORD100372,CUST4108,2023-07-05,Beauty,52.87,9,20,12.68,UK,Credit Card,36.0,1,0,3.0,10.0,380.66
ORD100373,CUST6279,2022-08-07,Electronics,21.42,7,0,16.78,India,PayPal,19.0,0,0,5.0,13.0,149.94
ORD100374,CUST5090,2023-06-03,Electronics,91.52,5,15,5.12,Japan,PayPal,62.0,1,0,4.0,12.0,388.96
ORD100375,CUST8158,2022-09-29,Electronics,25.36,8,10,9.68,Japan,Debit Card,72.0,0,0,3.0,5.0,182.59
ORD100376,CUST3056,2022-05-16,Food,15.09,2,5,7.3,India,Crypto,55.0,0,0,5.0,2.0,28.67
ORD100377,CUST8400,2022-12-24,Sports,5.69,4,0,0.3,India,PayPal,48.0,1,1,3.0,11.0,22.76
ORD100378,CUST4170,2022-03-12,Books,107.75,6,10,3.09,Brazil,Credit Card,32.0,0,0,1.0,6.0,581.85
ORD100379,CUST2682,2022-09-08,Clothing,33.61,7,0,13.55,Canada,PayPal,43.0,1,0,3.0,13.0,235.27
ORD100380,CUST7959,2023-01-14,Clothing,42.65,8,20,11.34,USA,Bank Transfer,65.0,1,0,1.0,11.0,272.96
ORD100381,CUST3255,2022-10-19,Electronics,116.16,4,25,12.88,Mexico,Bank Transfer,27.0,0,0,5.0,14.0,348.48
ORD100382,CUST2154,2022-06-11,Home & Garden,18.67,9,5,7.06,Mexico,Credit Card,62.0,1,0,2.0,3.0,159.63
ORD100383,CUST5499,2023-03-25,Home & Garden,6.36,7,5,8.9,Mexico,Credit Card,53.0,1,0,2.0,10.0,42.29
ORD100384,CUST7295,2023-07-11,Sports,36.01,2,5,10.23,Germany,Crypto,44.0,1,0,3.0,8.0,68.42
ORD100385,CUST7197,2023-12-22,Clothing,47.92,9,0,6.61,Germany,Bank Transfer,28.0,1,0,2.0,5.0,431.28
ORD100386,CUST4191,2022-11-06,Toys,24.16,7,0,10.03,Germany,PayPal,65.0,1,0,4.0,5.0,169.12
ORD100387,CUST2696,2023-09-19,Electronics,194.12,5,25,2.48,Canada,Debit Card,28.0,1,0,4.0,9.0,727.95
ORD100388,CUST4991,2023-11-01,Food,1.68,3,0,8.34,India,Credit Card,30.0,1,0,4.0,14.0,5.04
ORD100389,CUST5723,2023-06-26,Electronics,126.98,9,10,5.72,Japan,Bank Transfer,65.0,0,0,4.0,3.0,1028.54
ORD100390,CUST5682,2022-01-09,Home & Garden,85.57,7,10,10.62,France,Credit Card,60.0,1,0,4.0,11.0,539.09
ORD100391,CUST2648,2023-11-15,Clothing,57.29,3,20,16.59,Brazil,PayPal,26.0,0,0,5.0,1.0,137.5
ORD100392,CUST6539,2023-07-22,Clothing,0.6,5,0,10.89,Mexico,PayPal,33.0,1,0,1.0,12.0,3.0
ORD100393,CUST2445,2022-11-03,Home & Garden,154.57,3,20,11.23,Australia,Bank Transfer,66.0,0,0,5.0,11.0,370.97
ORD100394,CUST5199,2023-11-11,Clothing,9.66,3,0,18.96,Germany,Crypto,34.0,1,0,5.0,6.0,28.98
ORD100395,CUST4923,2022-04-17,Clothing,18.01,7,25,6.42,Mexico,Crypto,58.0,1,0,4.0,14.0,94.55
ORD100396,CUST1253,2022-05-18,Books,26.99,9,5,3.73,Canada,Debit Card,70.0,0,0,2.0,10.0,230.76
ORD100397,CUST8394,2022-09-28,Sports,54.0,5,0,1.25,Brazil,PayPal,54.0,0,0,4.0,3.0,270.0
ORD100398,CUST4183,2022-04-29,Beauty,71.33,4,0,15.59,USA,Credit Card,18.0,1,0,5.0,14.0,285.32
ORD100399,CUST3557,2022-04-20,Electronics,96.68,4,30,13.77,Germany,PayPal,19.0,1,0,4.0,6.0,270.7
ORD100400,CUST6592,2023-07-21,Sports,88.15,3,0,0.92,Brazil,Bank Transfer,36.0,1,0,5.0,10.0,264.45
ORD100401,CUST1098,2022-06-09,Home & Garden,44.86,8,5,13.63,India,Debit Card,47.0,0,0,3.0,6.0,340.94
ORD100402,CUST3200,2022-10-06,Clothing,54.55,1,5,10.58,USA,Crypto,63.0,1,0,3.0,9.0,51.82
ORD100403,CUST6980,2022-10-16,Home & Garden,8.95,3,5,1.15,France,Crypto,25.0,1,0,4.0,9.0,25.51
ORD100404,CUST3961,2023-09-12,Clothing,13.45,2,5,10.22,Canada,PayPal,21.0,0,0,2.0,10.0,25.55
ORD100405,CUST7015,2022-08-04,Electronics,96.98,7,5,9.02,Canada,Crypto,34.0,1,0,5.0,14.0,644.92
ORD100406,CUST5973,2022-12-18,Electronics,90.44,6,0,8.06,Canada,Credit Card,25.0,1,0,4.0,11.0,542.64
ORD100407,CUST5433,2022-07-28,Electronics,78.93,1,15,1.2,France,Debit Card,34.0,0,1,5.0,8.0,67.09
ORD100408,CUST4777,2023-12-05,Sports,17.86,3,0,21.59,Japan,PayPal,35.0,1,0,5.0,12.0,53.58
ORD100409,CUST3869,2023-10-12,Sports,98.75,4,0,2.23,USA,Debit Card,49.0,0,0,3.0,12.0,395.0
ORD100410,CUST4234,2022-09-28,Toys,8.22,7,0,3.37,India,Debit Card,57.0,0,0,3.0,11.0,57.54
ORD100411,CUST4791,2023-06-02,Books,120.64,3,10,1.52,USA,PayPal,31.0,1,0,2.0,2.0,325.73
ORD100412,CUST1956,2023-05-16,Electronics,24.21,4,15,14.76,Germany,Crypto,62.0,1,0,1.0,12.0,82.31
ORD100413,CUST6800,2022-09-15,Beauty,249.89,7,0,2.47,Mexico,Debit Card,41.0,1,0,,13.0,1749.23
ORD100414,CUST5067,2022-02-22,Beauty,5.33,4,10,6.19,Canada,Bank Transfer,43.0,1,0,3.0,11.0,19.19
ORD100415,CUST1160,2022-04-05,Clothing,274.81,9,5,10.36,Brazil,Bank Transfer,66.0,1,1,5.0,7.0,2349.63
ORD100416,CUST6699,2023-10-12,Home & Garden,21.46,6,20,2.57,India,Crypto,19.0,0,0,4.0,13.0,103.01
ORD100417,CUST7944,2023-03-10,Food,21.0,2,25,3.41,India,Bank Transfer,57.0,1,0,5.0,5.0,31.5
ORD100418,CUST5493,2022-10-11,Home & Garden,41.84,1,10,4.23,Canada,Debit Card,60.0,0,0,5.0,1.0,37.66
ORD100419,CUST2300,2022-02-15,Toys,215.25,8,10,13.48,Mexico,Bank Transfer,21.0,1,0,1.0,11.0,103.32
ORD100420,CUST5911,2022-01-04,Electronics,30.36,3,15,7.19,India,Credit Card,42.0,1,0,4.0,13.0,77.42
ORD100421,CUST4987,2022-12-08,Electronics,13.67,7,5,5.83,Mexico,Bank Transfer,52.0,0,0,4.0,10.0,90.91
ORD100422,CUST2527,2022-05-14,Clothing,14.28,4,0,13.35,Germany,Credit Card,44.0,1,0,4.0,9.0,57.12
ORD100423,CUST7015,2023-10-15,Home & Garden,59.4,3,15,5.57,France,Bank Transfer,25.0,1,0,2.0,8.0,151.47
